Release_Date,Title,Popularity,Vote_Count,Vote_Average,Genre,vote_category
2016,The Godfather,16.800886,8513,6.5,TV Movie,Average
2016,The Godfather,16.800886,8513,6.5,Fantasy,Average
2016,The Godfather,16.800886,8513,6.5,Music,Average
2004,Top Gun: Maverick,1.967141,1086,6.6,War,Average
2004,Top Gun: Maverick,1.967141,1086,6.6,Action,Average
2004,Top Gun: Maverick,1.967141,1086,6.6,Adventure,Average
2007,The Midnight Sky 4,9.168326,7245,7.9,Mystery,Good
2007,The Midnight Sky 4,9.168326,7245,7.9,Action,Good
1991,Anatomy of a Fall,6.163203,23231,6.5,History,Average
1991,Anatomy of a Fall,6.163203,23231,6.5,Science Fiction,Average
1991,Anatomy of a Fall,6.163203,23231,6.5,TV Movie,Average
2015,Living 5,5.594004,16427,5.5,Adventure,Below Average
2019,Riders of Justice,72.246188,1851,4.6,Crime,Poor
2019,Riders of Justice,72.246188,1851,4.6,Romance,Poor
1991,Phantom Thread,9.98775,4491,6.3,Mystery,Average
1991,Phantom Thread,9.98775,4491,6.3,Horror,Average
1991,Goodfellas 2,44.521104,24834,5.8,War,Below Average
1991,Goodfellas 2,44.521104,24834,5.8,Western,Below Average
1991,Goodfellas 2,44.521104,24834,5.8,Thriller,Below Average
2017,Happening,19.946688,1144,7.2,Fantasy,Good
2019,The Post,31.676505,23655,8.1,History,Excellent
2019,The Post,31.676505,23655,8.1,Mystery,Excellent
2006,Fight Club,13.968706,21692,5.0,Animation,Below Average
2003,Fight Club,17.203118,29475,5.1,TV Movie,Below Average
2011,Corsage,13.565869,13149,6.2,Fantasy,Average
2011,Corsage,13.565869,13149,6.2,Crime,Average
2011,Corsage,13.565869,13149,6.2,Adventure,Average
2016,Glass Onion: A Knives Out Mystery,4.344298,23411,5.2,Documentary,Below Average
2016,Glass Onion: A Knives Out Mystery,4.344298,23411,5.2,Science Fiction,Below Average
2016,Glass Onion: A Knives Out Mystery,4.344298,23411,5.2,History,Below Average
1995,Herself 5,25.635236,7781,5.9,Family,Below Average
1995,Herself 5,25.635236,7781,5.9,Adventure,Below Average
1995,Herself 5,25.635236,7781,5.9,TV Movie,Below Average
1993,Manchester by the Sea,6.591547,8577,5.6,Animation,Below Average
1994,Black Panther: Wakanda Forever,0.49233,8925,5.0,Crime,Below Average
1991,Once Upon a Time in Hollywood,20.739376,13908,7.2,Documentary,Good
1991,David Byrne's American Utopia,3.898671,1923,6.3,Horror,Average
2005,Shang-Chi,56.421663,4307,8.4,Comedy,Excellent
2005,Shang-Chi,56.421663,4307,8.4,Crime,Excellent
2005,Shang-Chi,56.421663,4307,8.4,TV Movie,Excellent
1997,Carol 5,61.551248,27078,6.6,Animation,Average
1997,Carol 5,61.551248,27078,6.6,Drama,Average
2019,Judas and the Black Messiah,49.270198,1952,7.7,TV Movie,Good
2019,Judas and the Black Messiah,49.270198,1952,7.7,Fantasy,Good
2013,If Beale Street Could Talk,9.245748,20398,5.3,Horror,Below Average
1997,Oppenheimer,0.311546,26930,5.3,Comedy,Below Average
1997,Oppenheimer,0.311546,26930,5.3,Mystery,Below Average
1996,Whiplash 2,52.710469,17725,8.9,Horror,Excellent
1996,Whiplash 2,52.710469,17725,8.9,Documentary,Excellent
1996,Whiplash 2,52.710469,17725,8.9,Family,Excellent
2009,The Quiet Girl 2,11.178766,24284,5.5,Action,Below Average
2009,The Quiet Girl 2,11.178766,24284,5.5,Western,Below Average
2014,Black Panther: Wakanda Forever 2,68.01684,20982,5.1,Science Fiction,Below Average
2014,Black Panther: Wakanda Forever 2,68.01684,20982,5.1,Thriller,Below Average
2014,Black Panther: Wakanda Forever 2,68.01684,20982,5.1,War,Below Average
2002,Carol 5,66.27471,347,4.8,Animation,Poor
2002,Carol 5,66.27471,347,4.8,Adventure,Poor
2005,Compartment No. 6,38.34774,14266,8.5,Drama,Excellent
2009,All of Us Strangers,6.975521,23460,5.9,Documentary,Below Average
1997,The Promised Land,9.725839,24207,6.7,Romance,Average
1997,The Promised Land,9.725839,24207,6.7,Action,Average
1997,The Promised Land,9.725839,24207,6.7,Thriller,Average
1992,Showing Up,38.094533,10067,6.4,History,Average
2017,Broker,7.622925,27723,5.3,TV Movie,Below Average
2017,Broker,7.622925,27723,5.3,History,Below Average
1994,Judas and the Black Messiah,3.714372,8993,5.8,Documentary,Below Average
2011,Saltburn 2,16.27474,20005,7.2,Science Fiction,Good
2011,Saltburn 2,16.27474,20005,7.2,Fantasy,Good
2016,The Grand Budapest Hotel,55.025869,16293,4.7,History,Poor
2016,The Grand Budapest Hotel,55.025869,16293,4.7,Romance,Poor
2016,The Grand Budapest Hotel,55.025869,16293,4.7,Fantasy,Poor
2017,Women Talking,23.816512,3710,7.0,Family,Good
2017,Women Talking,23.816512,3710,7.0,Animation,Good
2017,Women Talking,23.816512,3710,7.0,Adventure,Good
2019,"Quo Vadis, Aida? 3",16.882247,26102,7.9,Crime,Good
2017,Nomadland,2.044564,12155,6.6,Family,Average
2023,BlacKkKlansman,19.090614,6128,7.8,Music,Good
2023,BlacKkKlansman,19.090614,6128,7.8,Fantasy,Good
2023,BlacKkKlansman,19.090614,6128,7.8,Family,Good
2020,Anatomy of a Fall,92.211395,23499,4.6,Romance,Poor
2020,Anatomy of a Fall,92.211395,23499,4.6,Thriller,Poor
2007,Drive My Car,3.018412,29623,4.0,Adventure,Poor
2005,Uncut Gems,14.609906,28494,6.5,Music,Average
2005,Uncut Gems,14.609906,28494,6.5,War,Average
2005,Uncut Gems,14.609906,28494,6.5,Horror,Average
2018,Possessor 3,41.972173,2683,5.5,Documentary,Below Average
2018,Possessor 3,41.972173,2683,5.5,Animation,Below Average
2018,Possessor 3,41.972173,2683,5.5,Romance,Below Average
2019,Past Lives,27.000685,2132,7.3,Fantasy,Good
2019,Past Lives,27.000685,2132,7.3,Horror,Good
2019,Past Lives,27.000685,2132,7.3,Romance,Good
2014,One Night in Miami,23.881489,11987,5.8,Crime,Below Average
2014,One Night in Miami,23.881489,11987,5.8,Western,Below Average
2014,One Night in Miami,23.881489,11987,5.8,Fantasy,Below Average
2021,Time,24.245751,23476,6.4,Animation,Average
2021,Borat Subsequent Moviefilm 3,8.909847,8260,6.3,Animation,Average
2006,Three Billboards Outside Ebbing Missouri,6.951242,27019,6.3,Music,Average
2007,Killers of the Flower Moon,33.14749,18456,5.5,TV Movie,Below Average
2007,Killers of the Flower Moon,33.14749,18456,5.5,Western,Below Average
2023,Inside the Yellow Cocoon Shell,33.226564,17648,4.6,TV Movie,Poor
2023,Inside the Yellow Cocoon Shell,33.226564,17648,4.6,Drama,Poor
2023,Inside the Yellow Cocoon Shell,33.226564,17648,4.6,Documentary,Poor
2005,If Beale Street Could Talk 3,40.359001,3698,5.9,Drama,Below Average
2005,If Beale Street Could Talk 3,40.359001,3698,5.9,Action,Below Average
2005,If Beale Street Could Talk 3,40.359001,3698,5.9,Thriller,Below Average
2021,Happening 3,48.892319,3758,7.9,Comedy,Good
2021,Happening 3,48.892319,3758,7.9,Fantasy,Good
2021,Happening 3,48.892319,3758,7.9,Western,Good
2005,Braveheart,14.321865,6352,5.5,Horror,Below Average
2021,Pain and Glory,13.923688,16285,5.5,Action,Below Average
2021,Pain and Glory,13.923688,16285,5.5,Romance,Below Average
1991,Oppenheimer 4,32.018999,13675,6.4,Adventure,Average
1991,Oppenheimer 4,32.018999,13675,6.4,Science Fiction,Average
2004,The Personal History of David Copperfield,20.994381,4140,4.8,Documentary,Poor
2004,The Personal History of David Copperfield,20.994381,4140,4.8,History,Poor
2005,Avengers: Endgame,24.211013,20651,7.4,Horror,Good
2005,Avengers: Endgame,24.211013,20651,7.4,History,Good
2013,Men,31.772389,3039,4.9,Thriller,Poor
2013,Men,31.772389,3039,4.9,Horror,Poor
2013,Men,31.772389,3039,4.9,Science Fiction,Poor
2023,Malcolm & Marie,44.14647,19240,5.9,Comedy,Below Average
2011,Close 3,8.249648,13192,9.2,Comedy,Excellent
2019,The Suicide Squad,9.418736,25056,4.8,Romance,Poor
2019,The Suicide Squad,9.418736,25056,4.8,TV Movie,Poor
2006,Corsage,1.973921,4045,8.0,Drama,Excellent
2006,Corsage,1.973921,4045,8.0,Comedy,Excellent
2002,Toy Story 4,17.268281,15137,6.3,Adventure,Average
2002,Toy Story 4,17.268281,15137,6.3,Crime,Average
2002,Toy Story 4,17.268281,15137,6.3,History,Average
2001,Herself,0.732082,2909,6.5,Mystery,Average
2020,Titanic 4,12.532139,9648,5.2,Horror,Below Average
2020,Titanic 4,12.532139,9648,5.2,Romance,Below Average
2023,Fight Club,15.645892,20837,7.2,Western,Good
1996,"Quo Vadis, Aida? 2",6.752613,21183,5.8,Romance,Below Average
1996,"Quo Vadis, Aida? 2",6.752613,21183,5.8,TV Movie,Below Average
2004,Godzilla Minus One,17.872651,13232,4.8,Music,Poor
2004,Godzilla Minus One,17.872651,13232,4.8,TV Movie,Poor
2009,A Star Is Born 4,0.619501,17306,7.9,Comedy,Good
1998,Drive My Car,0.76127,4252,5.7,Western,Below Average
1993,Judas and the Black Messiah,34.587027,23935,4.0,Drama,Poor
1998,David Byrne's American Utopia,8.9317,18105,5.9,War,Below Average
1998,David Byrne's American Utopia,8.9317,18105,5.9,Music,Below Average
2021,Living 2,2.717781,25260,7.2,Thriller,Good
2021,Living 2,2.717781,25260,7.2,Crime,Good
2021,Living 2,2.717781,25260,7.2,Mystery,Good
1990,Society of the Snow,14.773072,1449,7.0,Documentary,Good
2020,Crimes of the Future,29.392959,27320,5.4,Thriller,Below Average
2020,Crimes of the Future,29.392959,27320,5.4,Music,Below Average
2020,Crimes of the Future,29.392959,27320,5.4,Adventure,Below Average
2011,First Cow,4.86236,5623,5.0,Thriller,Below Average
2006,The Batman,19.504392,20024,4.6,Animation,Poor
2006,The Batman,19.504392,20024,4.6,Crime,Poor
2006,The Batman,19.504392,20024,4.6,Mystery,Poor
1994,Ex Machina,1.784221,5385,6.2,Documentary,Average
1994,Ex Machina,1.784221,5385,6.2,Comedy,Average
1994,Uncut Gems 4,1.061302,23497,6.4,Action,Average
1994,Uncut Gems 4,1.061302,23497,6.4,Documentary,Average
1994,Uncut Gems 4,1.061302,23497,6.4,Family,Average
1993,Wild Rose,15.158179,8887,7.1,Science Fiction,Good
1993,Wild Rose,15.158179,8887,7.1,Documentary,Good
1993,Wild Rose,15.158179,8887,7.1,TV Movie,Good
2009,Ford v Ferrari,15.558209,25712,6.0,Action,Average
2009,Ford v Ferrari,15.558209,25712,6.0,Thriller,Average
2009,Ford v Ferrari,15.558209,25712,6.0,Family,Average
1997,Pieces of a Woman,20.290749,20610,6.0,Romance,Average
1997,Pieces of a Woman,20.290749,20610,6.0,History,Average
2016,Knives Out,25.899211,2476,5.9,Thriller,Below Average
2016,Knives Out,25.899211,2476,5.9,Adventure,Below Average
2016,Knives Out,25.899211,2476,5.9,Mystery,Below Average
2004,Saltburn 5,74.47114,26983,6.4,Horror,Average
2004,Saltburn 5,74.47114,26983,6.4,Action,Average
2004,Saltburn 5,74.47114,26983,6.4,Comedy,Average
2018,The Holdovers 4,14.525822,7834,6.0,Mystery,Average
2018,The Holdovers 4,14.525822,7834,6.0,Fantasy,Average
2018,The Holdovers 4,14.525822,7834,6.0,Family,Average
2017,Riceboy Sleeps,7.800394,12339,7.3,Family,Good
2017,Riceboy Sleeps,7.800394,12339,7.3,Music,Good
2017,Riceboy Sleeps,7.800394,12339,7.3,Romance,Good
1993,Supernova,31.71308,11640,6.6,Drama,Average
1996,Bridge of Spies,6.317029,20518,6.3,Horror,Average
1996,Bridge of Spies,6.317029,20518,6.3,Action,Average
1996,Bridge of Spies,6.317029,20518,6.3,Documentary,Average
2003,Malcolm & Marie,11.559669,17359,6.1,Animation,Average
1995,Riders of Justice,1.634103,14213,5.1,TV Movie,Below Average
2001,The Post 4,0.513552,6938,6.2,Action,Average
2001,The Post 4,0.513552,6938,6.2,Adventure,Average
2000,Guillermo del Toro's Pinocchio 4,65.747598,22490,5.4,Adventure,Below Average
2018,First Cow 3,36.155353,22551,6.6,Crime,Average
2018,First Cow 3,36.155353,22551,6.6,Documentary,Average
2018,First Cow 3,36.155353,22551,6.6,Western,Average
2020,"Argentina, 1985 3",23.812855,9121,5.9,Music,Below Average
2004,Broker,10.517193,8130,8.2,Crime,Excellent
2008,Titanic,3.806131,29499,4.7,Documentary,Poor
2008,Titanic,3.806131,29499,4.7,Adventure,Poor
2008,Titanic,3.806131,29499,4.7,Family,Poor
2019,Everything Everywhere All at Once 3,3.402415,11074,2.5,Music,Very Poor
2019,Everything Everywhere All at Once 3,3.402415,11074,2.5,Mystery,Very Poor
2019,Everything Everywhere All at Once 3,3.402415,11074,2.5,Adventure,Very Poor
2004,Monster,5.76012,17902,6.5,Western,Average
2004,Monster,5.76012,17902,6.5,TV Movie,Average
2004,Monster,5.76012,17902,6.5,Action,Average
2002,The Whale 4,15.935813,9414,5.4,Romance,Below Average
2002,The Whale 4,15.935813,9414,5.4,Mystery,Below Average
2004,Everything Everywhere All at Once,25.076986,881,6.4,Science Fiction,Average
2007,Anatomy of a Fall,21.587807,12592,4.7,Action,Poor
1993,Men,6.568245,27840,8.5,History,Excellent
2009,Corsage,61.96207,873,5.7,War,Below Average
2009,Corsage,61.96207,873,5.7,Documentary,Below Average
2008,Hell or High Water,26.780348,14893,5.4,Science Fiction,Below Average
2008,Hell or High Water,26.780348,14893,5.4,Music,Below Average
2019,Tenet 4,16.16461,12155,8.5,Comedy,Excellent
2019,Tenet 4,16.16461,12155,8.5,Western,Excellent
2019,Tenet 4,16.16461,12155,8.5,Thriller,Excellent
2015,Forrest Gump,18.920609,27694,7.2,Western,Good
2021,Living 3,10.880757,3065,7.9,Mystery,Good
1992,Guillermo del Toro's Pinocchio,5.693226,21527,6.0,Horror,Average
1992,Guillermo del Toro's Pinocchio,5.693226,21527,6.0,Adventure,Average
2010,Nomadland,8.800283,12196,6.3,Mystery,Average
2010,Nomadland,8.800283,12196,6.3,TV Movie,Average
2010,Nomadland,8.800283,12196,6.3,War,Average
1991,The Midnight Sky 4,28.363637,2692,5.5,TV Movie,Below Average
1991,The Midnight Sky 4,28.363637,2692,5.5,Music,Below Average
1991,The Midnight Sky 4,28.363637,2692,5.5,Science Fiction,Below Average
1991,Ford v Ferrari 5,0.289962,12892,5.3,Romance,Below Average
1991,Ford v Ferrari 5,0.289962,12892,5.3,Adventure,Below Average
1991,Ford v Ferrari 5,0.289962,12892,5.3,Documentary,Below Average
2007,Monster,2.467608,5288,6.7,Drama,Average
2007,Monster,2.467608,5288,6.7,Comedy,Average
2001,Dunkirk 4,0.941888,13815,5.8,Action,Below Average
2001,Dunkirk 4,0.941888,13815,5.8,Family,Below Average
2018,Society of the Snow,0.831629,21842,8.9,Adventure,Excellent
2018,Society of the Snow,0.831629,21842,8.9,Crime,Excellent
2017,Wild Rose,38.684061,17007,7.2,History,Good
2017,Wild Rose,38.684061,17007,7.2,Horror,Good
2017,Wild Rose,38.684061,17007,7.2,Action,Good
2021,Bodies Bodies Bodies,24.324812,1882,8.5,Drama,Excellent
2021,Bodies Bodies Bodies,24.324812,1882,8.5,Crime,Excellent
2012,Living,12.855692,11356,3.5,Science Fiction,Very Poor
2012,Living,12.855692,11356,3.5,Adventure,Very Poor
2012,Living,12.855692,11356,3.5,Music,Very Poor
2010,Nyad 2,2.059138,7733,8.5,Fantasy,Excellent
2000,Mank,13.530359,13881,3.3,Romance,Very Poor
2021,The Dark Knight,12.829007,15956,4.7,Fantasy,Poor
2021,The Dark Knight,12.829007,15956,4.7,Horror,Poor
2021,The Dark Knight,12.829007,15956,4.7,Romance,Poor
2015,Moonlight 2,3.803894,7199,4.1,Mystery,Poor
2015,Moonlight 2,3.803894,7199,4.1,War,Poor
2019,No Time to Die,11.377983,29837,6.5,Mystery,Average
2019,No Time to Die,11.377983,29837,6.5,Science Fiction,Average
2006,Sound of Metal,10.166732,12762,6.2,Fantasy,Average
2006,Sound of Metal,10.166732,12762,6.2,Romance,Average
2015,The Matrix,19.134449,11575,7.2,Comedy,Good
2015,The Matrix,19.134449,11575,7.2,Fantasy,Good
2015,The Matrix,19.134449,11575,7.2,Documentary,Good
1990,Little Women 2,20.162291,21780,6.1,TV Movie,Average
1990,Little Women 2,20.162291,21780,6.1,History,Average
1990,Little Women 2,20.162291,21780,6.1,Action,Average
2019,A Star Is Born 4,0.927246,6952,7.7,Action,Good
2002,The Quiet Girl,9.38768,14740,5.1,Comedy,Below Average
2021,Malcolm & Marie,19.6625,11393,7.7,Science Fiction,Good
1993,The Godfather 4,13.988789,25153,6.2,Drama,Average
1993,The Godfather 4,13.988789,25153,6.2,Science Fiction,Average
1998,The Innocent,38.826989,28719,9.0,Fantasy,Excellent
1998,The Innocent,38.826989,28719,9.0,Thriller,Excellent
1998,The Innocent,38.826989,28719,9.0,Comedy,Excellent
2021,Maestro,21.499495,254,7.2,Thriller,Good
2005,First Cow,3.557057,30,5.8,TV Movie,Below Average
2009,Napoleon 3,1.463649,29815,6.2,Drama,Average
2016,The Batman,20.567883,13927,5.0,Crime,Below Average
1997,Return to Seoul,0.537381,24979,6.6,War,Average
1997,Return to Seoul,0.537381,24979,6.6,Family,Average
1999,Green Book 2,17.626948,13731,5.8,Thriller,Below Average
2008,Passages,56.345109,29668,7.1,Documentary,Good
2008,Passages,56.345109,29668,7.1,Crime,Good
2007,Wheel of Fortune and Fantasy,17.135649,5777,4.6,Family,Poor
2020,The Boy and the Heron,9.826014,28400,5.8,Horror,Below Average
2020,The Boy and the Heron,9.826014,28400,5.8,Adventure,Below Average
2019,The Holdovers,20.616543,10257,4.8,Horror,Poor
2014,Promising Young Woman 3,12.259119,3525,4.9,Comedy,Poor
2014,Promising Young Woman 3,12.259119,3525,4.9,Thriller,Poor
2022,Whiplash,15.776287,26961,6.9,Mystery,Average
2022,Whiplash,15.776287,26961,6.9,Music,Average
1994,Three Billboards Outside Ebbing Missouri,56.762543,1920,7.5,War,Good
1994,Three Billboards Outside Ebbing Missouri,56.762543,1920,7.5,Romance,Good
2016,First Cow,9.758551,24875,3.4,Animation,Very Poor
2016,First Cow,9.758551,24875,3.4,Adventure,Very Poor
2022,"Argentina, 1985 5",64.981837,22276,8.4,Adventure,Excellent
2022,"Argentina, 1985 5",64.981837,22276,8.4,Western,Excellent
2022,"Argentina, 1985 5",64.981837,22276,8.4,Action,Excellent
1990,Borat Subsequent Moviefilm,47.151524,10760,7.9,Animation,Good
1990,Borat Subsequent Moviefilm,47.151524,10760,7.9,Comedy,Good
2009,Goodfellas,4.357925,29593,4.6,Mystery,Poor
2009,Goodfellas,4.357925,29593,4.6,Documentary,Poor
2009,Goodfellas,4.357925,29593,4.6,Fantasy,Poor
2021,Rocketman 3,1.437683,24946,7.2,Family,Good
2021,Rocketman 3,1.437683,24946,7.2,Drama,Good
2020,1917,2.124507,8086,5.6,Drama,Below Average
2020,1917,2.124507,8086,5.6,History,Below Average
2020,1917,2.124507,8086,5.6,TV Movie,Below Average
2014,Avengers: Endgame,0.367798,18016,6.1,Western,Average
2014,Avengers: Endgame,0.367798,18016,6.1,Animation,Average
2014,Avengers: Endgame,0.367798,18016,6.1,History,Average
2002,Drive My Car 3,1.9841,15061,6.9,Crime,Average
2014,Oppenheimer,22.977497,4324,6.8,Western,Average
2014,Oppenheimer,22.977497,4324,6.8,Mystery,Average
2016,The Florida Project,1.476993,28680,5.5,Animation,Below Average
2020,Women Talking,7.683144,2463,5.5,Music,Below Average
2020,Women Talking,7.683144,2463,5.5,Western,Below Average
2014,The Matrix 3,37.270521,2025,5.6,TV Movie,Below Average
2014,The Matrix 3,37.270521,2025,5.6,Adventure,Below Average
2014,The Matrix 3,37.270521,2025,5.6,Action,Below Average
1999,The Holdovers,0.47094,26626,7.6,Thriller,Good
1999,The Holdovers,0.47094,26626,7.6,Music,Good
1999,The Holdovers,0.47094,26626,7.6,Western,Good
1998,Mank,33.69061,10246,4.0,Science Fiction,Poor
1998,Mank,33.69061,10246,4.0,Horror,Poor
2011,One Night in Miami,6.621669,2810,6.0,Drama,Average
2018,Aftersun 2,2.515002,27556,8.1,TV Movie,Excellent
2019,Pieces of a Woman 2,23.863108,9033,7.0,War,Good
1999,Waves,19.827984,26379,7.5,Drama,Good
1999,Uncut Gems,41.988316,11894,6.0,Adventure,Average
1999,Uncut Gems,41.988316,11894,6.0,War,Average
2006,Sound of Metal,26.565872,26377,4.8,Fantasy,Poor
2006,Sound of Metal,26.565872,26377,4.8,Western,Poor
2015,Knives Out,32.539916,16362,6.3,War,Average
2015,Knives Out,32.539916,16362,6.3,Horror,Average
2011,Manchester by the Sea,6.626677,27427,5.4,Comedy,Below Average
2014,Cabrini 2,3.906666,29925,8.9,Drama,Excellent
2014,Cabrini 2,3.906666,29925,8.9,War,Excellent
2014,Cabrini 2,3.906666,29925,8.9,Animation,Excellent
2021,Time,27.775128,12892,6.0,TV Movie,Average
1994,The Father 5,32.884184,10356,7.0,History,Good
1994,The Father 5,32.884184,10356,7.0,Comedy,Good
2008,The Two Popes,93.140098,25166,8.2,History,Excellent
2008,The Two Popes,93.140098,25166,8.2,Documentary,Excellent
2008,The Two Popes,93.140098,25166,8.2,Family,Excellent
1995,Passages,10.641587,23146,4.9,Mystery,Poor
1996,Finding Nemo,9.304878,14045,3.5,Fantasy,Very Poor
1996,Finding Nemo,9.304878,14045,3.5,Horror,Very Poor
